Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
108	797.0964	64.30606	903.5544	730.92834	704.2241	225.27797	874.93964	153.77496	1000.0	916.5	431999	103.27288	17.189344	166.68324	-88.47555	-104.62096	6.677127	7316.597051382065
109	609.9051	299.67252	787.76636	13.524734	634.35474	282.74982	896.37256	124.140236	804.6	747.9	435999	103.6893	17.649324	163.14244	-72.33218	-105.01032	6.720284	7396.716972112656
110	518.555	317.83398	863.182	37.04313	724.2395	302.2649	969.6045	131.6685	630.3333	790.3	439999	103.75781	17.788517	163.83116	-71.25023	-105.08479	6.5687776	7476.450580358505
111	449.78827	259.83685	757.8395	100.73303	732.86847	245.54625	931.601	121.28018	499.75	842.9	443999	104.11299	18.012487	157.85585	-74.06568	-105.43875	6.723797	7555.79571223259
112	376.32648	360.70773	860.76953	4.8752112	389.7744	394.01553	1000.5862	11.421995	437.8889	446.1	447999	104.82803	18.26895	163.09285	-66.634445	-106.15606	6.7485256	7630.818089723587
113	654.42566	343.4544	953.0278	0.9411432	289.52173	290.9835	849.7172	14.445355	802.6	323.1	451999	105.39594	18.43631	162.17477	-66.00774	-106.73894	7.3190355	7704.798670291901
114	588.8409	226.10028	810.8335	265.18793	518.14087	288.36954	873.74713	109.834946	713.6	666.2	455999	105.82635	18.508085	168.83258	-79.820305	-107.16546	7.301393	7783.709593296051
115	629.6032	283.56982	884.3482	62.928062	735.9796	357.6422	1203.5889	71.98368	743.0	714.4	459999	106.30459	18.621769	166.87724	-108.494156	-107.62712	7.2329574	7862.648482322693
116	416.92374	326.28418	922.92615	51.39338	494.20547	334.80984	930.10974	29.827349	462.5	594.0	463999	106.69297	18.745853	165.68741	-77.95281	-108.02281	7.166375	7940.255260705948
117	407.96646	355.7277	956.572	38.396034	140.07126	206.12619	739.23	10.247533	507.44446	247.4	467999	107.05867	18.946436	170.33733	-98.1964	-108.39337	7.5058994	8014.492901325226
118	278.8928	321.1922	802.88434	2.5724428	747.8659	228.51709	1128.9819	391.4666	350.4	823.8	471999	107.81263	19.404085	172.64026	-77.20332	-109.14906	7.737781	8095.002052307129
119	548.0275	274.79303	760.1107	10.433333	788.6408	257.25024	1038.3975	62.86559	750.1667	871.0	475999	108.43763	19.604221	188.81682	-91.510796	-109.7555	7.668009	8176.9899122715
120	416.08853	265.20648	773.16595	89.39855	603.0801	335.0997	1090.7686	64.71466	568.1667	671.3	479999	108.505	20.027119	216.09853	-74.92113	-109.81781	7.5638866	8256.699324131012
121	795.52826	80.952774	886.36505	666.95575	635.90155	298.1486	885.68085	88.59772	1000.0	739.5	483999	108.28796	20.122494	215.66106	-82.476776	-109.550125	7.458672	8336.898530006409
122	492.17358	350.93805	949.7143	23.58812	918.9437	305.2449	1174.2192	52.78988	556.5	904.8	487999	108.00043	20.012985	172.96317	-85.616035	-109.29617	7.8668323	8418.828509092331
123	538.64215	304.44342	862.5792	105.44546	363.02615	548.77167	904.9141	-806.67316	623.0	768.8	491999	108.22375	20.271627	194.71657	-104.515816	-109.515594	7.9384766	8500.187975645065
124	797.2776	27.692257	823.23444	754.8257	436.1126	341.63644	989.37305	55.03041	951.25	434.7	495999	108.17387	20.17056	191.85567	-84.02737	-109.42681	7.3516607	8576.85645198822
125	336.23285	308.43576	881.9299	14.554086	480.59058	290.67435	921.0004	31.651388	383.08334	490.4	499999	108.04165	20.323353	181.94936	-76.17098	-109.27299	7.544963	8655.137464761734
126	777.8213	57.745396	843.2326	690.60455	679.96936	268.4969	967.18036	169.68785	1000.0	833.3	503999	107.58861	20.543564	231.69615	-73.59349	-108.821785	7.5746408	8736.961210250854
127	493.2019	323.8448	933.314	14.347659	295.9156	318.0884	804.53217	9.052046	552.2857	357.8	507999	107.41686	20.76249	208.86345	-70.272285	-108.66676	7.353247	8812.878960371017
128	463.00278	329.28058	846.8823	6.5037355	401.61627	351.68924	1010.65576	52.3341	674.8333	407.3	511999	107.71147	21.092731	180.37897	-65.632545	-108.97187	8.085087	8889.381115674973
129	364.86154	354.25867	902.46124	30.171026	655.9583	281.86392	942.86743	68.990845	402.44446	779.8	515999	108.31285	21.738558	174.84671	-80.81142	-109.60132	7.9535155	8969.00295329094
130	376.32062	297.24707	883.91064	10.062502	149.1677	241.41121	844.33466	1.4548527	430.6	171.2	519999	108.86741	22.139057	179.40903	-96.831375	-110.13184	8.180217	9043.186367988586
131	304.54077	308.85416	823.665	11.533923	579.97205	380.76562	1033.2047	10.412362	389.33334	593.2	523999	109.23777	22.539272	177.97742	-83.05653	-110.5017	8.339328	9122.202229976654
132	531.499	328.22552	903.2607	38.103336	338.70132	326.41327	852.421	49.59792	645.0	396.5	527999	109.46972	22.93913	179.65619	-49.343346	-110.741	8.654219	9199.443282365799
133	663.92883	274.63605	895.6927	126.094955	447.07535	323.9728	902.1127	47.070385	833.4	497.1	531999	109.78686	23.35724	176.17574	-72.01609	-111.02705	8.249312	9278.260081291199
134	483.72232	351.77194	868.6338	19.882229	476.54535	245.98416	770.8864	62.24852	586.0	702.6	535999	109.67897	23.73306	179.37836	-87.417656	-110.91232	8.295809	9357.893704414368
135	452.69452	286.48578	783.38745	46.16016	430.29327	389.58594	1053.5494	21.97358	537.1429	472.3	539999	110.01176	24.616993	180.50276	-127.10751	-111.283134	8.564476	9435.602319955826
